size,rel2,rel4,speedup
165,545.964865486633,5.66641733122414,96.3509804472319
166,481.151118987848,7.69587309600932,62.520666984146
167,698.678541154153,8.96732763145295,77.9137966035203
168,344.667718728519,3.7016554210472,93.1117782516376
169,517.912065422364,6.31928877926352,81.9573346801099
170,187.773527222397,7.21552902702464,26.0235287695635
171,684.342512136198,7.86167436305867,87.0479341337088
172,542.342627134465,5.94467846841586,91.2316166494012
173,691.446918204287,8.91819932223255,77.5321220372986
174,323.690545705247,7.36868947621973,43.9278309596113
175,416.771335598153,3.83723726543242,108.612344447037
176,426.574487709098,4.29366778390924,99.349672396106
177,396.512956199167,7.2122219567504,54.9779192289062
178,474.673162247135,5.37361420051765,88.3340605660543
179,682.272685691075,8.81262761066135,77.4198928893438
180,65.140155932268,3.37692441829449,19.2897879441338
181,563.065132198392,3.58883612910634,156.89351977701
182,457.635660262831,5.13712755194056,89.0839590093415
183,372.875240298742,4.30921614767945,86.5297138783672
184,447.231871511689,7.8256470523751,57.1495070654833
185,664.294696626511,6.76620023093984,98.1783976165657
186,299.688065640459,6.92426518817358,43.2808474973368
187,193.714881150811,6.51292217158049,29.7431592221532
188,478.597326529552,9.2877990222524,51.5296816159451
189,307.919880322086,5.03467648518066,61.1598145836052
190,654.515562164685,7.52033089433827,87.0328142951052
191,584.268659113577,7.89867100153976,73.9705019995997
192,84.3939794660343,2.68455674529526,31.4368394759905
193,592.160682445265,3.21003403885168,184.471776709601
194,505.150491642247,3.49133701210559,144.686831976039
195,536.307975198127,5.21042280876202,102.929837919536
196,347.849331181805,4.23182719058969,82.1983780328547
197,674.131604545726,5.94794616280849,113.338551845166
198,432.409036710015,4.4170346812402,97.8957757670591
199,672.32728119474,6.51295722558765,103.229187281217
200,74.1495001282507,3.23424301050514,22.9263849028678
201,747.263302135204,5.29427979332923,141.145411898471
202,424.436484409191,3.33771650651002,127.163731126161
203,351.113850141492,7.52822571037472,46.6396550328743
204,151.827104640608,5.65997089181679,26.8247147454629
205,588.799652391248,5.68794776880192,103.517063855752
206,407.659571435643,5.99498792044962,68.0000655289175
207,520.313314974387,8.64698656278165,60.1727909713563
208,402.793691683496,4.29423199691294,93.7987728592816
209,627.466437344979,6.96871266240051,90.0405093081906
210,354.025897583459,4.18606870316163,84.5724049669974
211,511.040444728673,4.45879525586792,114.614019124589
212,422.391924997952,5.9741714545898,70.7030134987905
213,736.175247364266,4.76409476756209,154.525735377213
214,408.079797739854,6.02592605943284,67.7206779032835
215,542.166398734392,5.95878458806846,90.9860711897516
216,90.6417415134905,4.50175902651671,20.1347386609509
217,328.04316595483,7.06015013331852,46.4640495967241
218,451.260037872095,5.11489310298884,88.2247250892506
219,670.902993282901,4.88991574817308,137.20134002995
220,463.914388694385,4.09764451062795,113.214893944837
221,213.42503126647,6.10715600497038,34.9467135099827
222,632.89136298718,7.0288072252617,90.0424983505812
223,466.967602378254,6.14180094716028,76.0310544733888
224,379.99709156789,3.05103298083667,124.547028483345
225,75.685162555707,2.94068723479471,25.7372364052141
226,448.964506679869,4.66111014943399,96.3213681475405
227,502.185119847148,6.64961260599658,75.5209588291324
228,569.731831319062,5.99081677322171,95.1008606815853
229,555.812350340781,7.34095773840578,75.7138741492722
230,457.060724940688,7.36705964477915,62.0411326878011
231,578.855477893771,5.65084857932878,102.436911866877
232,357.783442762585,7.71442618496528,46.3784906594702
233,562.08338002122,7.42265078376306,75.7254242986575
234,388.464908783067,4.25283916789152,91.3424875588843
235,492.16793745969,9.5725412942168,51.4145535999965
236,361.390406862752,7.2658677686901,49.7380930079744
237,662.478082979693,5.17616221098393,127.986345090558
238,190.842998544489,5.72694448036949,33.3237032764418
239,546.493120794215,7.34036374110265,74.4504141850771
240,83.1914014040263,3.49017300370652,23.835896190727
241,421.258869670249,3.49095589083705,120.671495957871
242,617.866795051413,5.60775813132937,110.180714036064
243,89.7270342015239,6.022580406774,14.8984369059817
244,343.105586126694,4.51919598698607,75.9218204111385
245,450.304106696642,7.20509118982626,62.498044068128
246,579.070826575427,5.90342471306688,98.0906600356381
247,677.300422052894,6.43369570582211,105.273928550892
248,335.336750312789,7.25838240683012,46.1999287881606
249,553.810902657188,7.61500681252114,72.7262517673094
250,78.8365200760403,3.20481517686718,24.5993967593182
251,523.399742696637,4.13845183049496,126.472353463164
252,377.449894087009,4.16071179335792,90.7176254528281
253,576.834639475515,7.57077885540754,76.1922452752007
254,417.632242312575,5.01418489408449,83.2901560541334
255,189.178267404063,5.93266087882364,31.8875916335158
256,110.734191742325,2.92178087703896,37.8995538688538
257,158.04862300712,3.03681720430436,52.0441674207797
258,549.7790952933,6.38726294390543,86.0742856715936
259,771.640801166783,7.04852836803097,109.475448047653
260,430.246987615493,4.65318810508936,92.4628400783791
261,346.359379184053,7.5015570030073,46.1716653016435
262,975.801001719577,4.80850358008868,202.932364605119
263,1315.66173593951,11.3951719718132,115.457821891051
264,576.222160143937,4.97484243894201,115.827218091048
265,412.358846415636,5.74353096634222,71.7953553018358
266,660.267723190285,6.1584546803647,107.213214590253
267,589.265515745625,5.66229249038105,104.068363961532
268,836.299919499441,5.56224407242757,150.352970601387
269,1319.61240409077,11.9865929919981,110.090699248044
270,76.9386078845709,4.20653083224705,18.2902755151023
271,1203.06911393861,4.65387893355974,258.508897870788
272,158.813219162244,5.11026919590893,31.0772707021743
273,531.625846529593,5.26292150619059,101.013447740815
274,940.392060345556,7.75933640221694,121.19490786311
275,675.192450291204,4.42969719369742,152.424064392453
276,527.43144793996,6.84242461376165,77.0825369239987
277,1319.80680856013,10.277829665352,128.412987131843
278,955.268634472655,10.4054136521036,91.8049648395796
279,325.468398428997,7.24227009104575,44.9401077752405
280,400.933471805248,4.00004185338329,100.232319185894
281,1325.77960338102,4.9118157113997,269.916397780165
282,489.345546650158,9.88271931591126,49.5152731761093
283,1293.72834674038,11.6748748761547,110.813037438436
284,806.928750634983,4.95971079636046,162.696734500553
285,695.647937109771,6.26837239860235,110.977442448199
286,538.657203479221,5.28855704057084,101.853340967478
287,727.55331718038,6.18238108794256,117.681732463779
288,109.277615313159,3.12552842019265,34.9629248632535
289,223.571813289553,7.16202842807971,31.2162700182827
290,382.752054496402,8.04802999151378,47.5584776522942
291,561.479960811569,3.69502056068951,151.955842082458
292,753.966911082262,5.22920425959736,144.183870748303
293,1103.35906346806,10.0535133817513,109.748604450145
294,391.558967307844,4.49421413598571,87.1251247626553
295,370.546474356103,7.39323907173502,50.1196391406757
296,809.916210213678,7.57621328307539,106.902509202448
297,661.862949786433,5.31042119312058,124.634737192569
298,940.101921882978,10.1240311473805,92.8584580783534
299,558.638305291894,6.51956331529195,85.6864606225359
300,101.182083440555,3.48332969097975,29.0475184426472
301,699.758177310983,6.52683236530832,107.212524873531
302,940.827322153705,4.11601585904305,228.577185893653
303,481.038853666049,3.65366157121042,131.659389981948
304,652.219475009659,5.61677966742443,116.119825527843
305,353.135312599842,4.65760211581875,75.8191240510817
306,169.682263138503,6.19098386593491,27.4079640349506
307,905.898978825545,7.12293211472156,127.18062789806
308,626.613220392914,5.2004177199461,120.492863100122
309,460.96160034408,6.4585405258265,71.3724096799858
310,384.06120650799,7.49156758033583,51.2658001665886
311,998.025430316007,9.63661686586908,103.565955169475
312,516.468589757692,4.64917193003444,111.08829648162
313,970.632427693536,4.93974712133624,196.494355652557
314,925.845936398627,5.42376894354759,170.701581508199
315,421.336899752695,4.44187646196928,94.8556096415832
316,738.784541906404,5.41990801224091,136.3094244843
317,1096.9846367387,10.4713583394471,104.760490585658
318,452.321710322474,6.24938953959902,72.3785431291097
319,409.605786037976,8.04094282777195,50.9400196980971
320,102.287460999453,3.1553270983591,32.4173874247925
321,472.127167529192,6.6827192830028,70.648960031888
322,540.059488113134,6.81509876050291,79.2445578695151
323,622.636523327125,7.3981404559442,84.1612195706361
324,122.590179913927,4.77130175112903,25.69323557977
325,591.747207938315,4.86244721240049,121.697405049294
326,779.196514122214,5.73035315165429,135.977049494283
327,489.872495455394,5.31042542758677,92.2473165540728
328,726.483441465791,6.260795659741,116.036919418617
329,613.982257355448,10.1444447007423,60.5239887906846
330,634.252608881127,5.08976508685377,124.613336383505
331,901.985690895881,5.35929574098963,168.303026085536
332,659.708705342733,8.47152254002399,77.8736882568531
333,752.99016577877,7.37556219190177,102.092579004423
334,775.2938758776,8.439562837187,91.8642222155685
335,846.09125333199,5.66677773537919,149.307294699352
336,494.73393126766,4.48801000722954,110.234587371845
337,979.880865238625,4.89417494128454,200.213698323877
338,589.055704975882,5.96841402841206,98.6955164591028
339,487.216641835129,4.8447674233329,100.565537880857
340,198.591406523838,4.8919755521036,40.5953391239745
341,409.586472040896,7.6046274951649,53.8601624210147
342,609.139831752487,6.97285929075553,87.3586869248991
343,562.070367675752,7.63484495279803,73.6190939240703
344,695.329369579615,6.65550991577794,104.474244404809
345,523.856265790079,6.29700440466113,83.1913449833883
346,784.839938486554,8.33031953761429,94.2148659415439
347,933.457314250363,8.6596843402609,107.793457310043
348,427.456671139366,8.04349991061574,53.143118777836
349,950.074101468039,9.06205946665952,104.840859295118
350,494.113338108466,3.67127606204135,134.588990247092
351,574.903207511164,5.18790579653571,110.81604602286
352,638.893719088529,3.99126801207957,160.07286836036
353,968.134511027729,4.54486547218059,213.017198628594
354,381.673866122807,7.67087849845298,49.7562132159675
355,881.13644748383,5.13737973341,171.514759120008
356,618.922357178502,5.759699430787,107.45740548026
357,198.607151994154,6.93913375175162,28.6213177464724
358,781.547601605375,8.19999261521092,95.3107689579635
359,959.608426416626,9.21417720260633,104.144776610677
360,109.74304887471,3.92845032477607,27.9354554091161
361,751.637490270261,12.5526274776228,59.8788971958406
362,783.005691204304,4.12612995944813,189.767578554174
363,621.147351103776,5.64206009594483,110.092296172141
364,559.608020154014,4.91569044220145,113.841184007388
365,796.609802272414,5.23242323333337,152.24490962382
366,374.941868803699,4.79466543030541,78.1997981410386
367,840.824731314084,8.14210721436228,103.268688212667
368,513.812163735259,6.22078883514413,82.5959821739157
369,674.572209462169,6.05809363313358,111.35057500147
370,801.260072138537,7.50088789903639,106.822029994805
371,540.62672699841,6.37256112045472,84.8366483709509
372,390.405340803122,7.50701596131035,52.0053963938791
373,900.6418234615,8.41484726114433,107.030085693917
374,216.000750046229,5.89991755227253,36.6108082244353
375,149.916344129949,3.61062727399239,41.5208584973052
376,620.918231999434,10.388553715758,59.7694586742703
377,476.307825573929,7.499623852073,63.5108953420739
378,451.850366440746,4.38554348954287,103.031783293944
379,923.209964002848,5.21444984086693,177.048392865422
380,611.099378902982,5.26843223057695,115.992643002273
381,494.253379913041,5.66352712573916,87.2695352100984
382,816.215954231671,8.39721498147583,97.2007928857645
383,976.669541180908,9.31226500243959,104.879912773643
384,152.641402495647,3.27024948100198,46.6757669047556
385,675.67591693434,5.68500767169711,118.852243647481
386,787.938100127915,3.6216683404359,217.562191250532
387,682.843173868159,6.55022539967252,104.247278864983
388,638.418893624038,3.90189887420475,163.617488357936
389,851.727837497005,7.68751198640299,110.793692289972
390,556.42205513466,4.8951011702227,113.669163472947
391,523.733161797886,7.55597048284735,69.3138178592415
392,485.807529115287,4.73185551754285,102.667447751565
393,1060.21601867565,5.04470765402127,210.164015714672
394,831.571970107557,5.71959916498163,145.389903404224
395,819.216150348264,5.68045751329172,144.216579110288
396,628.65757491269,5.20114735299737,120.869018361958
397,914.596515194875,5.98180911388771,152.896305746617
398,824.264738519433,6.26564016193443,131.553156136715
399,675.839046197227,7.62157315116603,88.6744813429797
400,156.70936927354,3.88529322160385,40.3339877675565
401,764.497773429644,3.69670689941294,206.805081990961
402,1022.25299664792,6.00090330364025,170.349853167574
403,434.342447179386,7.91709319763724,54.8613533195504
404,545.515295272911,3.56100842792824,153.191239592288
405,127.87834857968,4.09236981845031,31.2479942558331
406,386.998118999461,7.20549559266565,53.7087441137817
407,848.052117943561,7.78404031166005,108.947549600074
408,188.738867582271,6.03136126523553,31.2929137026086
409,793.507881855528,7.40771034664317,107.119183219024
410,694.736328914123,6.26191990096739,110.946217757719
411,1087.24836606028,8.24293518263694,131.900632720063
412,579.225239637382,7.21479800927357,80.2829460911965
413,449.896522495776,7.6428707652119,58.8648606415763
414,481.608974102715,7.48183955351905,64.3703958976496
415,683.947511404036,8.28230090815064,82.5794086678208
416,560.362439390747,4.385113859198,127.787432067552
417,1091.42931780311,10.6817246382677,102.177256460349
418,647.620097051185,6.12578913312164,105.720272601216
419,855.774804797403,7.96583532876967,107.430642170904
420,492.476568201643,4.12690418266153,119.33317237427
421,831.529675540752,4.60107126012412,180.725233001134
422,686.189350142989,4.74973722682027,144.468907936274
423,608.430142029746,10.0212454416168,60.7140245765283
424,525.783827437897,6.4352465154793,81.7037585387258
425,194.488630624881,4.76692187317194,40.7996262157045
426,987.814650377906,5.26808378865114,187.509289906497
427,430.692521759793,4.90697868970632,87.7714269807781
428,584.783053385078,6.87788933597804,85.0236205933257
429,564.437273863266,5.37346053625163,105.041671015416
430,658.774352361513,6.64776873465221,99.0970622861142
431,832.205734282893,7.76679292150943,107.149211095634
432,149.789830487304,4.39301345151843,34.0972847318574
433,731.316001578312,4.33591500465811,168.664745686355
434,390.388355988516,7.55148478089593,51.6969003203366
435,391.03670022181,7.28894748168562,53.6478965178907
436,599.785054162366,5.44015864785354,110.251390260285
437,562.314650063609,9.75145692036191,57.6646807401103
438,892.027263732429,5.39193778184675,165.437232368603
439,801.909006806316,7.6494306247857,104.832509259966
440,623.218920572504,4.95274485041268,125.83303590141
441,472.803385486657,6.2468634342978,75.6865249992142
442,284.931102399285,5.53547412978692,51.4736580315755
443,783.428649920795,7.4389234792412,105.314788101666
444,898.468106781393,7.59887774523923,118.236947205039
445,766.860466046303,5.9303393239855,129.311397569563
446,663.550758009001,6.80319979533089,97.5350978909076
447,1065.54188317982,10.4203881944936,102.255488307324
448,492.35403534789,3.41197830930699,144.301631110865
449,809.662746988605,3.75296723897789,215.739359134164
450,147.451863291934,3.77201910358311,39.0909640812441
451,756.091147986454,6.48606312284935,116.571660445744
452,595.314067501916,5.05358569899699,117.800330885864
453,1058.42510903773,4.28480204239349,247.018438323581
454,689.063268549226,7.18845734468546,95.856904410605
455,600.91663917742,5.38563997518527,111.577573314627
456,674.309731096883,6.32016922269077,106.691720955187
457,750.736157491946,7.07683134652074,106.083658170127
458,661.960722893855,7.15171158820548,92.5597620554991
459,189.440774013471,6.18505572427405,30.6287901772633
460,551.772203810844,5.87048330374678,93.9909331585495
461,811.473144674888,7.67510370221381,105.727971394162
462,633.814173185857,5.3768884124323,117.877501738807
463,810.681501264912,6.22173760985763,130.298246583154
464,391.236056774239,7.10092172193747,55.096517338807
465,380.206821299068,7.59001904750258,50.092999624839
466,652.613015692748,7.14519568000966,91.3359192553093
467,785.84208906336,7.44283914121426,105.583645454838
468,542.084077773696,4.98983936016438,108.637581021414
469,1038.32601978614,6.04511716199487,171.762761905427
470,608.355664929834,10.5179224269714,57.8399079432086
471,944.885671612098,5.37734930652325,175.715881143496
472,460.496214669603,7.7817148366845,59.1767013227901
473,684.112195487549,6.72618717152283,101.708765760181
474,864.527279588159,5.61700257565444,153.912565989421
475,771.698207770463,4.89274396985433,157.722989906099
476,266.473262695194,5.59528602106853,47.6246007249342
477,508.686673582495,6.66875243606987,76.2791359341992
478,655.437300677378,7.11601773744166,92.1073168815654
479,785.891318553757,7.65488244831632,102.665367346903
480,148.789986940107,3.6644691199445,40.6034222338761
481,971.222766756003,8.45121392330103,114.921096018907
482,554.715783997261,3.93865496146435,140.838887748376
483,694.26212830919,8.3271621796523,83.3731964540864
484,646.186870301022,6.15318145645042,105.016709628093
485,724.487746474418,3.95313883803676,183.268986027877
486,168.409212113894,6.05040286501071,27.8343799365493
487,687.822122514261,6.40240280383259,107.43187262484
488,424.012366373052,5.15227920531328,82.2960770324307
489,797.536079428995,5.88174935839609,135.595046784938
490,490.169254027678,5.18911498669616,94.4610507349273
491,688.379490586977,5.4474714998763,126.366790648213
492,819.768972919284,6.55951902427568,124.973945480676
493,450.75665922744,8.52571617394483,52.8702398755642
494,783.673478318083,5.96671007489725,131.340968218835
495,627.791370972855,5.68945453177952,110.342980590882
496,430.758887795221,7.75092293223226,55.5751736356334
497,1002.35062404769,5.56733103805451,180.041498735444
498,763.618257042825,9.19690076867435,83.0299550087342
499,728.733682452732,7.29388618937792,99.910207471291
500,177.537235352487,4.07819888015864,43.5332460651307
501,837.000531352696,9.15817598478558,91.3938029519414
502,664.732949242104,4.71177311937794,141.079150544894
503,740.496411688008,7.19768602553609,102.879787901398
504,488.327379387896,5.07508243179089,96.2205808380487
505,583.733087791724,3.90810878918681,149.364595327241
506,600.164605506714,6.97950896971682,85.9895170434984
507,603.505737174284,6.37222807505323,94.7087470922395
508,542.214598197208,5.86485263473014,92.4515298110568
509,773.371742646601,8.00944694940629,96.5574461672323
510,253.479245875098,5.72767688872876,44.2551580334268
511,909.571298558846,5.66144030976592,160.660759239984
512,191.836498116332,3.41849022981593,56.1173164817446
513,732.721224371974,6.49534214975691,112.807178971996
514,203.959819983088,3.39939344217644,59.9988861108421
515,575.122412159116,6.68889039425816,85.9817366199945
516,759.434785432332,6.68422936568084,113.615907516809
517,634.635289856642,10.4440483881157,60.7652575201386
518,867.797608652772,7.73574526316025,112.180220409462
519,824.111659460536,8.45866153984936,97.4281398514513
520,565.18307163623,5.07383283710044,111.391740678476
521,1498.25459791786,5.1053144610599,293.469601010005
522,520.869833196188,7.98315104212318,65.2461453438389
523,1551.39940316362,11.4915239227771,135.003800504528
524,1072.27513227212,5.07979408329489,211.086338282557
525,496.446050570955,4.00397399200315,123.988330484282
526,1240.86848905617,10.8721457114637,114.132805242647
527,410.132072917508,7.53036068935294,54.4638019128868
528,626.510905262879,5.29300621632866,118.365798122459
529,653.465571117176,10.125320099112,64.5377691490944
530,576.432722269123,6.51537698966783,88.4726583255639
531,448.798779660079,7.60795714905048,58.9907081319579
532,795.055841530106,5.82506541467312,136.488740457298
533,896.232103806864,6.75377440891398,132.700923889902
534,777.302708365584,6.03950554321713,128.703037492624
535,587.686567138934,6.74832058178945,87.0863439304921
536,1104.59737008177,6.76169203839275,163.361088291198
537,804.759193188106,8.86661404093707,90.7628537198688
538,1261.51856059997,12.1362520416372,103.946305356212
539,726.098874970669,6.51323702143681,111.480493122066
540,170.061347621322,4.38975987523666,38.7404670083814
541,1385.49522203287,4.25694660421781,325.4669017131
542,1260.903377379,5.20984537887143,242.023186041682
543,807.992663068268,4.45424897331231,181.39818135658
544,234.526631063782,4.86455413703312,48.2113312869448
545,637.435073965456,5.92229152647252,107.633180689626
546,573.25506277815,5.84569260626933,98.0645239818719
547,1400.76348486921,5.65668974648638,247.629540888165
548,1098.34495754179,9.07992034043053,120.964162279172
549,428.21642409432,5.33398573261271,80.2807591846649
550,681.193482488049,5.02804345553242,135.478837546347
551,535.035858791042,9.11232453363817,58.7156281381283
552,650.750667048643,7.13475830249594,91.2085090283986
553,939.947384473715,6.175071206677,152.216444639111
554,1256.47507964087,10.1193420432122,124.165689258788
555,916.245660731232,8.36210132460401,109.571222012742
556,1098.05693562896,11.7022828109106,93.83271224698
557,1386.65889150992,12.1485188844183,114.142218051655
558,524.108548674871,8.10595905419229,64.6571917241316
559,799.13154953098,7.66683827226862,104.232216873738
560,540.523334755136,4.86288239635866,111.152869985069
561,266.762661882614,6.19213292409693,43.0809004187388
562,1286.22687536678,4.95733070258012,259.45956655612
563,1445.42082564087,10.4238848667998,138.664312212863
564,726.396844237268,11.0754427353918,65.5862579575308
565,631.584554468889,5.32108897282594,118.694605125812
566,1267.22683419539,12.2029700056616,103.845771448054
567,475.20381990524,6.35243159686285,74.8066016389566
568,1010.87332174474,6.19610715982229,163.146520173117
569,1457.87210841751,12.1397222044667,120.091060064052
570,796.256209167334,5.93431937412018,134.178186067949
571,1503.79701598318,8.01483185400126,187.626770389754
572,606.443552778871,5.75869147669246,105.309262570042
573,857.184394886198,9.19244588509806,93.2487833598005
